"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Turquía","TUR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","4473.74","5720.52","8566.112","8353.426","10498.621","11536.382","13732.915","16362.154","18610.025","19743.128","21965.33","26255.72","30740.461","35764.251","36721.338","39346.91","43919.659","50718.277","49126.799","43655.635","45085.765","45078.431","47872.685","49071.794","49016.789","50985.968","53791.223","62034.639","58925.023","63200.745","61334.242","59240.385","63112.737","71543.17","69280.631","77293.026","81092.038","79331.878","75488.862","77091.341","81876.776","76009.576","79658.241","78114.434","77351.698","76258.932","75917.901","76464.284","74539.109","68074.188","70428.402","74524.441","76948.328","77465.375","79434.554","91535.654","99383.034","","","","",
"Tuvalu","TUV","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","11.001","11.001","11.001","11.001","7.334","11.001","11.001","11.001","7.334","7.334","11.001","11.001","11.001","11.001","11.001","","","","",
"Tanzanía","TZA","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","821.408","696.73","755.402","795.739","1030.427","1155.105","1338.455","1683.153","1569.476","1705.155","1672.152","2365.215","2031.518","3025.275","2152.529","2145.195","2658.575","1873.837","2079.189","1928.842","1727.157","1925.175","1965.512","1998.515","2178.198","2196.533","2137.861","2233.203","2185.532","1932.509","1881.171","2027.851","1947.177","1939.843","1785.829","2079.189","2082.856","2500.894","2046.186","1925.175","2027.851","2475.225","2867.594","3069.279","3296.633","4059.369","4349.062","3989.696","4169.379","3703.67","4481.074","5045.792","6182.562","7909.719","7763.039","9009.819","8045.398","","","","",
"Uganda","UGA","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","385.035","374.034","399.703","407.037","454.708","561.051","674.728","740.734","905.749","1089.099","1349.456","1338.455","1298.118","1111.101","1118.435","1085.432","946.086","766.403","660.06","649.059","623.39","524.381","539.049","605.055","572.052","608.722","696.73","766.403","858.078","795.739","751.735","762.736","781.071","781.071","696.73","898.415","938.752","971.755","1111.101","1151.438","1254.114","1294.451","1305.452","1375.125","1459.466","1855.502","2222.202","2566.9","2596.236","2801.588","3248.962","3432.312","3201.291","3399.309","3707.337","4176.713","4437.07","","","","",
"Ucrania","UKR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119639.542","77590.053","59874.776","69951.692","52852.471","43846.319","43156.923","37410.734","29112.313","34334.121","41158.408","44711.731","46688.244","37183.38","38360.487","41411.431","39599.933","39493.59","38184.471","34759.493","32551.959","27601.509","29955.723","29490.014","33109.343","","","","",
"Ingreso mediano alto","UMC","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","661349.200382966","706414.999889359","774872.961813382","827419.400986606","898598.698313752","953235.673004679","1043104.43873187","1117643.95852558","1210137.01351968","1326855.21026728","1479169.12106197","1629453.1501741","1767327.06247464","1926219.4982857","2050143.06312351","2171037.98730926","2305030.06379408","2411420.67019757","2580967.93660698","2618237.60401684","2665697.09044296","2663489.29632277","2698761.43571913","2690969.45903487","2651128.0753971","2693448.17294637","2762379.06372818","2658228.60007668","2698567.34392835","2743701.77244401","2609244.6843771","2658393.65884566","2129828.27046089","2133951.10928512","2005644.82172189","2047718.44728812","2093128.73023762","2161131.57938511","2169008.15776552","2173149.45155316","2227639.57649695","2262774.13582364","2226879.23200474","2340860.77697454","2516526.19162263","2527255.90734515","2600281.96532365","2587810.15783137","2726915.39285344","2694458.35707858","2854051.92322448","2981899.86077441","3097789.55703389","3187819.23563612","3249157.93605483","3263972.80720277","3320691.02800602","","","","",
"Uruguay","URY","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","3942.025","3802.679","3718.338","4030.033","4272.055","5203.473","5071.461","4569.082","4539.746","5287.814","5434.494","5485.832","5757.19","5441.828","5335.485","5573.84","5489.499","5243.81","5394.157","5922.205","5423.493","4998.121","4536.079","3611.995","3281.965","3138.952","3010.607","3355.305","4587.417","4602.085","3744.007","4305.058","4917.447","4217.05","3714.671","4290.39","5100.797","5159.469","5243.81","6292.572","4895.445","4517.744","4077.704","3956.693","5104.464","5276.813","6120.223","5489.499","7781.374","7411.007","5819.529","7124.981","8140.74","7055.308","6233.9","6233.9","6274.237","","","","",
"Estados Unidos","USA","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","1282679.93","1298378.357","1335840.429","1360368.992","1395058.812","1465890.584","1530913.828","1590495.244","1690806.029","1783086.084","2039750.415","2099023.803","2271031.772","2401448.627","2301790.568","2236565.639","2301313.858","2444719.227","2494601.428","2422302.856","2218523.999","2037201.85","1930701.169","1928189.274","1959443.115","1963084.446","2046846.06","2097883.366","2181681.65","2174523.666","1993879.912","1961294.95","2006245.036","2047187.091","2076284.736","2076156.391","2134454.357","2188656.284","2236224.608","2267434.445","2318017.043","2327815.267","2304383.137","2376461.689","2428170.056","2446413.381","2394921.367","2377235.426","2242168.815","2152257.642","2166283.917","2091649.466","2041968.95","2073013.772","2077395.837","2132547.517","2127054.351","","","","",
"Uzbekistán","UZB","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22101.009","24418.553","20403.188","19119.738","18624.693","19174.743","18954.723","19750.462","19695.457","19475.437","19163.742","20469.194","19083.068","14741.34","14682.668","13314.877","13025.184","12203.776","10315.271","9713.883","8624.784","8126.072","7649.362","7440.343","6560.263","","","","",
"San Vicente y las Granadinas","VCT","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","11.001","11.001","11.001","14.668","18.335","14.668","18.335","18.335","22.002","29.336","29.336","29.336","36.67","40.337","33.003","33.003","33.003","33.003","36.67","29.336","36.67","36.67","40.337","47.671","66.006","66.006","66.006","77.007","66.006","77.007","80.674","84.341","84.341","102.676","121.011","128.345","132.012","132.012","161.348","165.015","146.68","179.683","187.017","198.018","220.02","220.02","220.02","227.354","227.354","311.695","220.02","198.018","253.023","209.019","220.02","220.02","220.02","","","","",
"Venezuela","VEN","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","14895.354","11551.05","8049.065","13124.193","11224.687","13571.567","10619.632","13050.853","13498.227","16068.794","17176.228","10663.636","13963.936","13384.55","31147.498","32174.258","26340.061","30040.064","35826.59","38829.863","49830.863","53409.855","53424.523","52320.756","48694.093","58165.954","59200.048","58451.98","61385.58","60780.525","68407.885","60479.831","73831.378","69302.633","63494.105","60014.122","46717.58","55547.716","77505.712","90604.236","84861.714","100761.826","125657.089","127787.616","87630.299","95650.028","98209.594","85760.129","102356.971","105096.22","113963.026","100926.841","115404.157","103765.099","104230.808","88965.087","76973.997","","","","",
"Islas Vírgenes Británicas","VGB","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","3.667","3.667","7.334","7.334","11.001","3.667","14.668","18.335","18.335","22.002","22.002","25.669","25.669","25.669","25.669","29.336","29.336","29.336","29.336","44.004","36.67","40.337","40.337","47.671","55.005","62.339","66.006","66.006","66.006","73.34","84.341","88.008","99.009","110.01","117.344","117.344","121.011","121.011","124.678","128.345","135.679","146.68","161.348","179.683","183.35","187.017","190.684","190.684","198.018","201.685","201.685","201.685","212.686","212.686","212.686","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","352.032","377.701","414.371","396.036","396.036","421.705","432.706","678.395","982.756","1026.76","20513.198","17377.913","17704.276","17359.578","9948.571","9266.509","2152.529","2277.207","2863.927","3292.966","3755.008","4158.378","4404.067","4818.438","5203.473","5595.842","5724.187","6406.249","7964.724","7385.338","9123.496","8045.398","8723.793","12119.435","13212.201","13197.533","15995.454","18412.007","19061.066","20252.841","23212.11","25584.659","28661.272","29526.684","33919.75","33886.747","32438.282","37388.732","40454.344","43376.943","49343.152","47216.292","44246.022","43490.62","46735.915","50963.966","52559.111","","","","",
"Vanuatu","VUT","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","29.336","29.336","29.336","33.003","36.67","40.337","55.005","44.004","40.337","58.672","62.339","55.005","62.339","55.005","44.004","51.338","58.672","62.339","62.339","51.338","51.338","55.005","55.005","121.011","58.672","47.671","66.006","62.339","66.006","66.006","62.339","62.339","62.339","66.006","84.341","84.341","80.674","84.341","84.341","88.008","84.341","84.341","58.672","58.672","47.671","99.009","95.342","121.011","121.011","132.012","113.677","106.343","154.014","132.012","146.68","","","","",
"Mundo","WLD","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","3025727.14632257","3185843.44667271","3418102.6160822","3649872.21301239","3906880.48153259","4201791.92501595","4509445.53518138","4808930.77979824","5232388.19892725","5673121.28806449","6510868.3751518","6896107.11535971","7432506.55368828","7957675.00662426","7914673.26815125","7854782.73894256","8268777.73475236","8602793.7685648","8939417.06737508","9084065.87278122","8760877.84677283","8388591.03137682","8229330.25861027","8182065.01725051","8217724.50406034","8216531.69039827","8436267.30987689","8410674.20322876","8713793.9453279","8902883.11919813","8534485.03753153","8668807.01939678","8389934.4547132","8476348.04046162","8417638.61865486","8494735.08990682","8708493.71329257","8820762.16069011","8898866.90997764","9044143.58357584","9274895.73969232","9337217.62586116","9251973.97369411","9504281.9369854","9762400.2767612","9789612.26796003","9826007.54601559","9765944.26868444","9889653.01660574","9779347.17093151","9986727.15666794","9955128.28613077","10133811.4133882","10206649.220991","10367135.3861702","10475563.0274445","10482497.5737726","","","","",
"Samoa","WSM","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","14.668","18.335","18.335","22.002","25.669","29.336","25.669","25.669","29.336","29.336","29.336","36.67","36.67","36.67","33.003","58.672","47.671","80.674","106.343","95.342","99.009","102.676","113.677","113.677","113.677","113.677","113.677","113.677","113.677","121.011","102.676","106.343","110.01","110.01","113.677","117.344","124.678","128.345","132.012","135.679","143.013","146.68","146.68","154.014","150.347","161.348","165.015","172.349","179.683","187.017","187.017","201.685","198.018","198.018","209.019","234.688","245.689","","","","",
"Kosovo","XKX","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1642.816","1675.819","1598.812","1745.492","1624.481","1646.483","1587.811","1954.511","1914.174","","","","",
"Yemen, Rep. del","YEM","Emisiones de CO2 del consumo de combustible líquido (% del total)","EN.ATM.CO2E.LF.KT","58.672","73.34","69.673","80.674","99.009","102.676","99.009","102.676","128.345","135.679","168.682","216.353","253.023","319.029","341.031","575.719","700.397","836.076","916.75","1001.091","1155.105","1320.12","1840.834","2064.521","2255.205","2460.557","2574.234","2977.604","3083.947","3149.953","3351.638","8782.465","9552.535","8305.755","8665.121","9922.902","10124.587","10835.985","11602.388","13168.197","13945.601","15463.739","14987.029","16534.503","18111.313","19270.085","20582.871","20109.828","21158.59","22533.715","20102.494","17451.253","15328.06","21338.273","20769.888","9372.852","8104.07","","","","",
